    0.207057476043701172E+00   -0.351978898048400879E+01   -0.150145844221115112E+02    0.299119830131530762E+00    0.339343070983886719E+00    0.947572112083435059E+00   -0.152825655331508908E+07   -0.602396350544153325E+01    1
    0.154801988601684570E+01    0.251383721828460693E+01   -0.151300570964813232E+02    0.640940606594085693E+00   -0.490013122558593750E+00   -0.537233352661132812E+00   -0.152387604288477753E+07   -0.602646350544152298E+01    1
    0.933733224868774414E+00   -0.398674905300140381E+01   -0.151605498790740967E+02    0.497791230678558350E+00    0.322191238403320312E+00    0.805573463439941406E-01   -0.152134983321216633E+07   -0.602896350544150561E+01    1
    0.784949779510498047E+00   -0.399830400943756104E+01   -0.152640291452407837E+02    0.717468261718750000E-01   -0.197576880455017090E+00    0.370726704597473145E+00   -0.149770779513570666E+07   -0.603146350544150955E+01    1
   -0.157847762107849121E+01   -0.419758141040802002E+01   -0.155764178037643433E+02    0.155321717262268066E+00   -0.213312506675720215E+00    0.227411031723022461E+00   -0.149111973550516833E+07   -0.603396350544152682E+01    1
   -0.133738374710083008E+01   -0.347908556461334229E+01   -0.154835833311080933E+02    0.308330416679382324E+00   -0.417148232460021973E+00    0.216060757637023926E+00   -0.148816465267860563E+07   -0.603646350544153165E+01    1
   -0.145321536064147949E+01   -0.280220210552215576E+01   -0.153404116630554199E+02    0.788070261478424072E+00    0.962539911270141602E+00   -0.881338119506835938E-02   -0.147997550544229778E+07   -0.603896350544152227E+01    1
   -0.191525530815124512E+01   -0.426326632499694824E+01   -0.157781560420989990E+02    0.351206302642822266E+00   -0.256646633148193359E+00   -0.801508069038391113E+00   -0.147535380214406573E+07   -0.604146350544151556E+01    1
   -0.158984303474426270E+01   -0.428983390331268311E+01   -0.155789669752120972E+02    0.776237308979034424E+00   -0.153894186019897461E+00   -0.905125856399536133E+00   -0.147349160709084710E+07   -0.604396350544152039E+01    1
    0.586390018463134766E+00    0.603886246681213379E+00   -0.150054695606231689E+02    0.779036641120910645E+00    0.323959112167358398E+00   -0.150314450263977051E+00   -0.146706034066641890E+07   -0.604646350544152966E+01    1
   -0.115423655509948730E+01    0.176161706447601318E+01   -0.152344032526016235E+02    0.117965698242187500E+00   -0.440861701965332031E+00    0.640257000923156738E+00   -0.145839597994284914E+07   -0.604896350544152206E+01    1
   -0.172139048576354980E+01   -0.157725632190704346E+01   -0.156809066534042358E+02    0.350306987762451172E+00   -0.994984984397888184E+00    0.592856049537658691E+00   -0.145627615954870777E+07   -0.605146350544152156E+01    1
   -0.178857922554016113E+01   -0.487835943698883057E+01   -0.157220313549041748E+02    0.931930482387542725E+00   -0.391630649566650391E+00    0.581779479980468750E-01   -0.145590743446310284E+07   -0.605396350544152995E+01    1
   -0.969005346298217773E+00   -0.464913249015808105E+01   -0.154204598665237427E+02    0.918601870536804199E+00   -0.261368751525878906E-01    0.863554120063781738E+00   -0.144262573714618385E+07   -0.605646350544151790E+01    1
