   -0.101393286647793701E+01    0.477591733529305529E+01   -0.307647078279427166E+01
   -0.999021117590350727E+00    0.416362666770668710E+01   -0.307482941841275714E+01
   -0.101069220082704092E+01    0.424431996863660643E+01   -0.307306122100548196E+01
   -0.817533961460041425E+00    0.381163964206545103E+01   -0.305529057597991605E+01
   -0.822451238619091640E+00    0.383728146146543381E+01   -0.294900483077398068E+01
   -0.105540166019557091E+01    0.467114169713916283E+01   -0.294223033203050877E+01
   -0.955186882379237545E+00    0.390058422806038863E+01   -0.293587056869722307E+01
   -0.105213566363174671E+01    0.479661252018479090E+01   -0.290303788284279207E+01
   -0.808542328728297122E+00    0.373673196431135679E+01   -0.290252484227886853E+01
   -0.104881991279069986E+01    0.458748819964861987E+01   -0.290178972018112624E+01
   -0.774102480568624074E+00    0.344494071415721415E+01   -0.289818138147243332E+01
   -0.857416058935895009E+00    0.405289387406655877E+01   -0.288249818296294569E+01
   -0.105355250063166572E+01    0.466003378956520109E+01   -0.287547324904132617E+01
   -0.102366508903967102E+01    0.435930096092916131E+01   -0.286006743287686138E+01
   -0.878759796713818986E+00    0.417292969859983920E+01   -0.284959743629877638E+01
   -0.832419696219064420E+00    0.332567565096665696E+01   -0.284355620331355086E+01
   -0.898406367247893911E+00    0.360584892544717661E+01   -0.284001492893663521E+01
   -0.965887104721698364E+00    0.397288976178417563E+01   -0.278720142186069886E+01
   -0.771372922112709247E+00    0.321919323426554627E+01   -0.277752986212443753E+01
   -0.102215147776644599E+01    0.476925947542711626E+01   -0.276463842000388116E+01
   -0.813116891533194774E+00    0.327050688326302641E+01   -0.274780023838010479E+01
   -0.776681908741633009E+00    0.321496945258580347E+01   -0.273761648504799648E+01
   -0.900579387044329494E+00    0.428253072166339344E+01   -0.273133711281525660E+01
   -0.787431850706957093E+00    0.355220556119470032E+01   -0.272969919941683248E+01
   -0.104351353013424131E+01    0.478071461195836989E+01   -0.271465236204145954E+01
   -0.936932449699032333E+00    0.381182854637467017E+01   -0.271162695753684790E+01
   -0.851903158960215734E+00    0.340843145062151187E+01   -0.270610824164767516E+01
   -0.866442369334643914E+00    0.409349237867116855E+01   -0.269134295322573980E+01
   -0.102397436314615931E+01    0.476504500532790765E+01   -0.268687953450606098E+01
   -0.777868917583976582E+00    0.344704014954463744E+01   -0.266218515567607472E+01
   -0.968238644215492883E+00    0.458904352612437094E+01   -0.266004812847060235E+01
   -0.104970257697945257E+01    0.467378197346560498E+01   -0.265561015563613889E+01
   -0.103619781536799316E+01    0.449561510604637782E+01   -0.262592777487676488E+01
   -0.786005160558469029E+00    0.352514831715298804E+01   -0.262066057195336422E+01
   -0.893358092179262542E+00    0.423765326211553273E+01   -0.261620560752073894E+01
   -0.101894055623604274E+01    0.474759559901708172E+01   -0.261221447393226924E+01
   -0.774527935719200755E+00    0.339289252092536309E+01   -0.261204059530359922E+01
   -0.923457673624696440E+00    0.438922369906341459E+01   -0.261150576260242318E+01
   -0.974736106640921918E+00    0.404034192011178739E+01   -0.259031369029987424E+01
   -0.799805157128039568E+00    0.363936521992316031E+01   -0.256595977300769551E+01
   -0.100480803125793017E+01    0.470711602759577374E+01   -0.255211606519018686E+01
   -0.922209114367872118E+00    0.374317287754029238E+01   -0.254982269667915640E+01
   -0.779224611654701249E+00    0.324620577718022574E+01   -0.254829705560871922E+01
   -0.823972173323507917E+00    0.381675518838244798E+01   -0.254364441521306084E+01
   -0.804037324518734664E+00    0.326590788829078882E+01   -0.254027610660063852E+01
   -0.822201503442368420E+00    0.331559319083089221E+01   -0.252727140386648230E+01
   -0.100722969580374411E+01    0.471070094903416603E+01   -0.251768548764445965E+01
   -0.775766783482520594E+00    0.327349762424661961E+01   -0.250431886947558624E+01
   -0.833585802872255144E+00    0.335464847760807494E+01   -0.250321024756637822E+01
   -0.980310936795190102E+00    0.408288369847301880E+01   -0.249013320198460208E+01
   -0.848805515514532871E+00    0.341164839402904008E+01   -0.248339049171453263E+01
   -0.994619384931162642E+00    0.417854983143766390E+01   -0.248182312597121024E+01
   -0.100930547172550433E+01    0.428426115275648556E+01   -0.247850041444383029E+01
   -0.970007251627409417E+00    0.401918996337992773E+01   -0.247407056094175459E+01
   -0.781417686093362818E+00    0.325836455220399124E+01   -0.246586170776023605E+01
   -0.853862126104441899E+00    0.343299431631197471E+01   -0.246032008685084369E+01
   -0.799575339453896916E+00    0.362528387861844692E+01   -0.245262993420157160E+01
   -0.822982280403456556E+00    0.332562684461402824E+01   -0.243522473226687719E+01
   -0.101903627071181546E+01    0.436633456607371073E+01   -0.242419789182699041E+01
   -0.100819936595565096E+01    0.470395101973068996E+01   -0.241728856649860191E+01
   -0.988006374923092068E+00    0.464400847379789639E+01   -0.241640310043966000E+01
   -0.819553995906931121E+00    0.377507823785503049E+01   -0.241617011617921040E+01
   -0.924689844164612751E+00    0.438218104367575378E+01   -0.240782827907006514E+01
